Date,Open,High,Low,Close,Adj Close,Volume
2016-02-26,1346.5,1365.25,1337.050049,1356.219971,1264.760864,431106
2016-02-29,1361,1414,1320,1378.119995,1285.184082,364926
2016-03-01,1378,1422.5,1378,1420.849976,1325.032471,329542
2016-03-02,1425.5,1457.25,1422.150024,1431.430054,1334.899048,320220
2016-03-03,1439,1446.400024,1416,1420.930054,1325.107056,258812
2016-03-04,1432,1438.469971,1421,1427.599976,1331.327271,172662
2016-03-08,1425,1442.430054,1375,1409.530029,1314.47583,382152
2016-03-09,1404.969971,1428,1392.5,1418.900024,1323.213989,307366
2016-03-10,1415,1429,1400,1417.319946,1321.740356,294114
2016-03-11,1420.349976,1423.219971,1404.5,1408.050049,1313.095825,143186
2016-03-14,1416,1430,1407.5,1411.530029,1316.341187,224718
2016-03-15,1400.119995,1410.930054,1375.469971,1379.380005,1286.359009,153938
2016-03-16,1370.050049,1378,1337.069946,1360.150024,1268.425903,479506
2016-03-17,1370,1370.050049,1344,1348.800049,1257.841187,268306
2016-03-18,1349.5,1357.5,1335.119995,1342.900024,1252.339233,241694
2016-03-21,1345.5,1374.5,1345.5,1367.469971,1275.252197,198826
2016-03-22,1368,1389.949951,1362.5,1375.75,1282.973877,241612
2016-03-23,1377.569946,1381.050049,1352.650024,1362.650024,1270.757324,216966
2016-03-28,1372.780029,1380,1300.619995,1312.800049,1224.269043,564336
2016-03-29,1307.5,1312.5,1259.530029,1291.569946,1204.470703,391994
2016-03-30,1309.75,1324.5,1295.069946,1319.25,1230.284058,523354
2016-03-31,1312.699951,1352.449951,1307.75,1343.25,1252.665405,692926
2016-04-01,1330.75,1358.949951,1330.75,1339.530029,1249.196655,353070
2016-04-04,1350,1351.780029,1325,1329.599976,1239.936035,368804
2016-04-05,1325,1328.119995,1303.569946,1320.680054,1231.617554,428202
2016-04-06,1320.680054,1361.969971,1320.680054,1353.599976,1262.317627,967300
2016-04-07,1355.050049,1360.530029,1339.550049,1350.569946,1259.491699,204214
2016-04-08,1345.5,1357.75,1340.550049,1343.400024,1252.80542,276712
2016-04-11,1348.400024,1353.819946,1322.5,1328.469971,1238.882202,430044
2016-04-12,1342.5,1369.199951,1325.099976,1352.880005,1261.646118,705890
2016-04-13,1354.300049,1392.5,1354.300049,1380.550049,1287.450195,520830
2016-04-18,1385.25,1428,1385.25,1425.319946,1329.200928,617242
2016-04-20,1422.5,1443.930054,1413.75,1422.650024,1326.711182,626888
2016-04-21,1423.849976,1435,1390,1393.930054,1299.927734,355374
2016-04-22,1396.5,1415,1394.380005,1411.300049,1316.126587,289744
2016-04-25,1406.5,1418.5,1400,1408.550049,1313.56189,342514
2016-04-26,1410.030029,1424,1398.099976,1418.650024,1322.980713,271578
2016-04-27,1415.300049,1437.969971,1415.300049,1430.699951,1334.218262,334868
2016-04-28,1437.5,1459,1406,1412.780029,1317.506592,808750
2016-04-29,1413.5,1448,1413,1431.300049,1334.777832,282588
2016-05-02,1428,1435.969971,1417.5,1429.199951,1332.819336,148644
2016-05-03,1430.699951,1449.949951,1417.5,1423.550049,1327.550415,439892
2016-05-04,1423.5,1428.949951,1401.969971,1408.880005,1313.869751,228920
2016-05-05,1408.5,1426,1405.050049,1410.719971,1315.585449,113140
2016-05-06,1414,1423.5,1406,1408.650024,1313.655151,127562
2016-05-09,1419.5,1419.5,1400,1406.880005,1312.004517,560452
2016-05-10,1407.550049,1431.5,1407.550049,1410.449951,1315.33374,231398
2016-05-11,1405,1429.449951,1395.469971,1423.719971,1327.708862,196196
2016-05-12,1433.5,1475,1420,1468.219971,1369.207886,519274
2016-05-13,1467.5,1488.5,1462.800049,1477,1377.395874,539448
2016-05-16,1482,1489.469971,1451.599976,1467.780029,1368.797729,292496
2016-05-17,1471.099976,1508.949951,1471.099976,1502.819946,1401.474609,471342
2016-05-18,1501.969971,1502,1484,1485.800049,1385.602417,362640
2016-05-19,1489.969971,1507.5,1488.050049,1497.969971,1396.95166,313492
2016-05-20,1504.949951,1517.530029,1455,1465.349976,1366.531738,404474
2016-05-23,1425,1425,1330.5,1341.25,1250.800415,1521808
2016-05-24,1341.25,1375,1305,1327.030029,1237.539551,1125678
2016-05-25,1330.349976,1382.5,1328.75,1375.719971,1282.945679,708388
2016-05-26,1378.400024,1397.5,1364.030029,1372.199951,1279.663208,719338
2016-05-27,1379.5,1380.930054,1350.550049,1359.650024,1267.959595,1026142
2016-05-30,1360,1379,1360,1373.030029,1280.437256,221882
2016-05-31,1374,1379.5,1345.469971,1353.099976,1261.851318,548766
2016-06-01,1370,1396.199951,1362.599976,1382.550049,1289.315186,961922
2016-06-02,1384.969971,1411.150024,1380.280029,1399.75,1305.355225,372480
2016-06-03,1400,1402.300049,1378.030029,1381.680054,1288.503906,333634
2016-06-06,1382.5,1394.25,1367.569946,1386.930054,1293.400024,204054
2016-06-07,1388.5,1405,1388.5,1397.569946,1303.322266,803048
2016-06-08,1390.069946,1403.5,1380.030029,1385.199951,1291.786621,260920
2016-06-09,1385,1397.75,1376.030029,1380.619995,1287.515381,394974
2016-06-10,1387,1387,1362.030029,1364.619995,1272.594238,184010
2016-06-13,1358,1358,1330,1339.099976,1248.795532,222102
2016-06-14,1338,1348.25,1333.75,1340.569946,1250.166382,216544
2016-06-15,1349.5,1349.5,1335.619995,1341.300049,1250.847046,219818
2016-06-16,1340,1348.099976,1336.030029,1343.449951,1252.852051,201042
2016-06-17,1345,1349.25,1318.400024,1319.800049,1230.796997,570482
2016-06-20,1312.5,1316,1293.75,1311.099976,1222.683594,361262
2016-06-21,1297.5,1303.5,1280.150024,1282.430054,1195.947144,917576
2016-06-22,1284.199951,1310,1280.550049,1306.849976,1218.720093,587516
2016-06-23,1309,1321,1304.650024,1312.719971,1224.19458,326746
2016-06-24,1290,1322.199951,1259.550049,1316.469971,1227.691406,295184
2016-06-27,1317.5,1347.969971,1312.650024,1341.650024,1251.17334,340512
2016-06-28,1343.5,1376.800049,1340.030029,1374.069946,1281.406982,446176
2016-06-29,1374.900024,1389.050049,1353.380005,1385.699951,1292.252808,280750
2016-06-30,1389.949951,1394.719971,1365.5,1379.469971,1286.442871,744744
2016-07-01,1376.880005,1408.550049,1375.780029,1404.150024,1309.458862,433848
2016-07-04,1419,1425,1408.180054,1420.449951,1324.659424,293932
2016-07-05,1417.5,1430,1405,1418.119995,1322.486572,151092
2016-07-07,1415,1420,1401,1404.569946,1309.850342,253010
2016-07-08,1404.569946,1418,1396.199951,1402.530029,1307.947876,191400
2016-07-11,1409,1434.219971,1408.800049,1429.619995,1333.21106,357570
2016-07-12,1437,1454.280029,1421.880005,1428.599976,1332.259766,348976
2016-07-13,1434,1442.900024,1414.949951,1433.800049,1337.109009,258710
2016-07-14,1445,1446.5,1427.469971,1429.880005,1333.453247,263182
2016-07-15,1430,1438.319946,1405.599976,1410.300049,1315.193848,201544
2016-07-18,1418.530029,1424.349976,1404.469971,1408.150024,1313.188965,193178
2016-07-19,1410.099976,1413.969971,1376.680054,1380.030029,1286.96521,462542
2016-07-20,1387.449951,1409,1380,1404.719971,1309.990234,177584
2016-07-21,1407.400024,1420,1395,1407.380005,1312.470947,291874
2016-07-22,1408,1427.969971,1404,1425.449951,1329.322144,359138
2016-07-25,1425,1436.849976,1415.150024,1425.199951,1329.089233,238944
2016-07-26,1425.199951,1428.300049,1405.5,1411.900024,1316.686035,285698
2016-07-27,1424,1424,1397.5,1406.400024,1311.556885,210406
2016-07-28,1407.5,1447,1405.099976,1432.650024,1336.036743,488140
2016-07-29,1422,1472.099976,1421.550049,1466.900024,1387.344482,431340
2016-08-01,1473.949951,1496.949951,1425.5,1441.099976,1362.943481,342678
2016-08-02,1453.5,1456,1435.849976,1440.349976,1362.234375,185460
2016-08-03,1449,1449,1410.030029,1415.219971,1338.467285,363710
2016-08-04,1425,1446.5,1405.969971,1440.430054,1362.310059,395460
2016-08-05,1440,1450.400024,1424.469971,1442.300049,1364.078613,246052
2016-08-08,1441.949951,1658.619995,1440.050049,1576.069946,1490.593628,3164246
2016-08-09,1575,1586,1544.099976,1564.219971,1479.386353,792592
2016-08-10,1564.5,1565.819946,1530.099976,1551.680054,1467.526611,341644
2016-08-11,1560,1638.5,1557.400024,1618.449951,1530.675537,1526490
2016-08-12,1614.949951,1657.5,1594.219971,1642.550049,1553.468384,714062
2016-08-16,1649.050049,1670,1625,1636.030029,1547.30188,338170
2016-08-17,1632.5,1679.119995,1632.5,1668.349976,1577.869141,524616
2016-08-18,1670,1685,1652.530029,1664.780029,1574.492676,304792
2016-08-19,1665,1685,1658.25,1675.219971,1584.366455,243238
2016-08-22,1675,1696.449951,1672.119995,1684.619995,1593.256714,320086
2016-08-23,1684,1689,1670,1680.680054,1589.530518,148404
2016-08-24,1684.5,1742,1670,1716.469971,1623.379272,683696
2016-08-25,1723.5,1749.5,1721.569946,1732.150024,1638.208984,742678
2016-08-26,1742.349976,1742.349976,1696.030029,1718.849976,1625.630249,287814
2016-08-29,1703,1724.5,1695,1703.180054,1610.810059,147830
2016-08-30,1705,1736,1705,1721.599976,1628.231079,149210
2016-08-31,1721.099976,1742.969971,1710,1730.280029,1636.44043,289590
2016-09-01,1733,1733,1700.099976,1704.680054,1612.228882,177454
2016-09-02,1700.5,1718.469971,1671,1677.469971,1586.494507,291320
2016-09-06,1687.5,1732,1672.180054,1728.550049,1634.804199,350724
2016-09-07,1701,1751.75,1701,1744.469971,1649.86084,399164
2016-09-08,1733.5,1744.219971,1725,1736.050049,1641.897461,215838
2016-09-09,1750,1750,1722.5,1727.530029,1633.839478,153736
2016-09-12,1700,1724.949951,1685,1713.969971,1621.014893,235320
2016-09-14,1713.5,1775,1713.430054,1769.949951,1673.95874,437528
2016-09-15,1774.969971,1792.119995,1762.5,1765.800049,1670.033936,306494
2016-09-16,1770,1781,1726.699951,1737.75,1643.505249,312602
2016-09-19,1737.75,1743,1700,1705.800049,1613.288086,348164
2016-09-20,1708,1725.469971,1699.5,1705.25,1612.768066,295488
2016-09-21,1705.5,1722.5,1678.599976,1699.050049,1606.904297,363438
2016-09-22,1709.5,1717.5,1688.030029,1700.469971,1608.247192,499366
2016-09-23,1714.449951,1730,1687.900024,1710.550049,1617.780518,325008
2016-09-26,1722.5,1724.569946,1698.430054,1708.530029,1615.869995,311480
2016-09-27,1711.050049,1728,1705.930054,1715.619995,1622.575562,174648
2016-09-28,1714.900024,1728,1695.449951,1702.099976,1609.788696,252326
2016-09-29,1715,1717.5,1599.849976,1642.780029,1553.685791,336340
2016-09-30,1640,1693.650024,1625.030029,1682,1590.778931,240412
2016-10-03,1698.930054,1761,1690,1742.780029,1648.262451,259360
2016-10-04,1742,1742.5,1718.119995,1737.680054,1643.438965,185636
2016-10-05,1740,1753,1720.25,1730.25,1636.411987,412626
2016-10-06,1744.949951,1748.969971,1720.900024,1733.5,1639.48584,118930
2016-10-07,1733.5,1737.5,1689.930054,1693.319946,1601.484741,337560
2016-10-10,1695,1705.380005,1685.300049,1688.400024,1596.831665,109496
2016-10-13,1684.5,1684.5,1644.5,1662.719971,1572.544434,322644
2016-10-14,1677,1677,1647.5,1665.380005,1575.060181,141352
2016-10-17,1667.650024,1667.719971,1643.819946,1653.199951,1563.540771,216882
2016-10-18,1653.25,1660.300049,1622.5,1632.300049,1543.774292,278538
2016-10-19,1641.949951,1675,1640,1658.449951,1568.505981,347492
2016-10-20,1658.5,1677.5,1650.5,1656.569946,1566.727905,242764
2016-10-21,1667.5,1672.5,1652.25,1655.349976,1565.574097,127030
2016-10-24,1635.150024,1664.780029,1635.150024,1653.949951,1564.25,146430
2016-10-25,1654.199951,1661.319946,1639.969971,1647.680054,1558.320313,182188
2016-10-26,1645,1654.430054,1625.349976,1632.900024,1544.341553,175920
2016-10-27,1625,1634.569946,1597.5,1606.050049,1518.94812,434050
2016-10-28,1617,1664.5,1615.880005,1655.969971,1566.1604,215908
2016-11-01,1657.5,1670,1633.969971,1665.280029,1574.965698,257188
2016-11-02,1639,1656.969971,1635.5,1651.300049,1561.744019,236004
2016-11-03,1651.300049,1662.75,1626.030029,1650.75,1561.223633,258320
2016-11-04,1650,1690,1611,1651,1561.460205,455146
2016-11-07,1664.5,1674,1642.5,1651.280029,1561.724731,421832
2016-11-08,1639,1650.849976,1607.780029,1617.780029,1530.041626,906756
2016-11-09,1550,1595.849976,1464.5,1562.099976,1477.38147,451680
2016-11-10,1607.5,1620.930054,1584.619995,1602.069946,1515.183716,274548
2016-11-11,1594.930054,1594.930054,1515.25,1539.680054,1456.177368,432078
2016-11-15,1532,1532,1390.599976,1464.680054,1385.244751,1158490
2016-11-16,1475,1530,1463.180054,1495.5,1414.393433,470298
2016-11-17,1510,1510,1460,1467.530029,1387.94043,405504
2016-11-18,1460.5,1462.5,1435.530029,1451.300049,1372.590454,581400
2016-11-21,1452.5,1464.069946,1438.050049,1447.150024,1368.665527,182364
2016-11-22,1453.050049,1460,1425.969971,1453.030029,1374.226807,354476
2016-11-23,1469.5,1488,1447.5,1483.880005,1403.403687,258996
2016-11-24,1479,1494,1458,1471.280029,1391.486938,310140
2016-11-25,1484.969971,1487.219971,1460.530029,1481,1400.679932,175764
2016-11-28,1479.969971,1495.550049,1464.069946,1485.25,1404.699341,178032
2016-11-29,1493.5,1519.199951,1486,1502.719971,1421.221924,208312
2016-11-30,1505,1536.969971,1475.599976,1516.449951,1434.207153,474738
2016-12-01,1518.030029,1531.969971,1498,1501.680054,1420.238159,188978
2016-12-02,1497.400024,1507.5,1482.430054,1488.400024,1407.678467,339406
2016-12-05,1490,1541.400024,1490,1533.199951,1450.048706,217160
2016-12-06,1534.800049,1537,1498.550049,1502.219971,1420.748901,179314
2016-12-07,1509,1522.300049,1491,1497.380005,1416.171265,235244
2016-12-08,1506.5,1534,1500.5,1519.380005,1436.978271,169386
2016-12-09,1520.949951,1531.400024,1510.550049,1512.680054,1430.641724,635442
2016-12-12,1512.75,1514.25,1485.050049,1488.530029,1407.801392,274716
2016-12-13,1498.930054,1498.930054,1462.469971,1469.319946,1389.633179,384088
2016-12-14,1470,1484,1467.5,1470.819946,1391.05188,233774
2016-12-15,1466,1477,1453.75,1460.099976,1380.91333,216558
2016-12-16,1461.619995,1469.069946,1440.949951,1447.650024,1369.13855,388160
2016-12-19,1450,1457.380005,1432.75,1449.800049,1371.171997,220010
2016-12-20,1451,1454.900024,1433,1436.050049,1358.167603,401088
2016-12-21,1436.050049,1449.5,1413.900024,1423.849976,1346.62915,401742
2016-12-22,1420,1424.619995,1399.930054,1405.319946,1329.104248,185178
2016-12-23,1405.030029,1420.569946,1386.430054,1415.599976,1338.82666,182740
2016-12-26,1414.949951,1415.699951,1390,1403.650024,1327.52478,136000
2016-12-27,1405.119995,1428.430054,1390.780029,1413.430054,1336.774292,157352
2016-12-28,1415,1444,1415,1419.800049,1342.798828,247108
2016-12-29,1417.5,1449,1414.449951,1441.569946,1363.388184,180286
2016-12-30,1452.5,1461,1435,1443.150024,1364.88269,220668
2017-01-02,1450.550049,1450.550049,1432.569946,1443.219971,1364.948853,104490
2017-01-03,1443.5,1445,1425.599976,1436.119995,1358.233765,255186
2017-01-04,1445,1445,1415.219971,1426.199951,1348.851807,273358
2017-01-05,1431,1437.5,1426.300049,1432.900024,1355.188354,232668
2017-01-06,1432.5,1457.5,1422.900024,1447.469971,1368.968262,795436
2017-01-09,1460,1461.150024,1437.780029,1448.949951,1370.36792,344356
2017-01-10,1449.5,1451.5,1437.969971,1440.400024,1362.281738,546116
2017-01-11,1442.5,1492.5,1442.5,1485.050049,1404.510254,691722
2017-01-12,1492.469971,1497.469971,1459.199951,1473.900024,1393.964844,260102
2017-01-13,1484.5,1492.5,1462.5,1470,1390.276367,208658
2017-01-16,1467.5,1489.900024,1461.5,1482.880005,1402.457886,213010
2017-01-17,1484.349976,1510.099976,1477.550049,1506.780029,1425.061646,329502
2017-01-18,1509,1549.349976,1507.449951,1545.780029,1461.946533,539226
2017-01-19,1545.5,1577.5,1533.380005,1553.969971,1469.692383,515150
2017-01-20,1558.949951,1567.550049,1532.050049,1539.150024,1455.67627,225986
2017-01-23,1532.599976,1557.5,1532.599976,1546.550049,1462.674927,144082
2017-01-24,1548.150024,1575.25,1540.819946,1574.180054,1488.806396,303692
2017-01-25,1562.5,1574,1549,1567.449951,1482.441284,190016
2017-01-27,1567,1581,1545.5,1551.469971,1467.328003,269430
2017-01-30,1564,1575.699951,1550.099976,1572.849976,1487.54834,260542
2017-01-31,1575,1575,1554.5,1565.219971,1480.332275,309880
2017-02-01,1566.849976,1624.900024,1556.380005,1617.380005,1529.66333,422574
2017-02-02,1620,1627.319946,1594.849976,1615.5,1527.885254,461788
2017-02-03,1611.550049,1636.930054,1605,1615.430054,1527.819214,271328
2017-02-06,1615.430054,1647.199951,1615.430054,1642.5,1553.421143,268304
2017-02-07,1645,1645,1605,1615.300049,1527.696167,227652
2017-02-08,1615.430054,1633.099976,1596.030029,1616.5,1528.831177,258164
2017-02-09,1614.150024,1627.319946,1602.650024,1612.969971,1525.492554,225518
2017-02-10,1615.5,1635,1611.619995,1619.680054,1531.838623,422206
2017-02-13,1622.5,1648,1611.050049,1635.849976,1547.131714,403908
2017-02-14,1640,1640,1605.099976,1612.219971,1524.783325,376840
2017-02-15,1616.5,1621.5,1585.5,1597.180054,1510.558838,272684
2017-02-16,1595,1619.199951,1591.380005,1615.380005,1527.771729,159888
2017-02-17,1619.550049,1627.400024,1602.780029,1623.880005,1535.810913,314858
2017-02-20,1631,1633.619995,1618.030029,1628.449951,1540.133057,114270
2017-02-21,1633.349976,1637.75,1607.599976,1619.530029,1531.696899,196132
2017-02-22,1621,1632,1613.430054,1619.349976,1531.526611,230530
2017-02-23,1621.030029,1639.469971,1606.780029,1613.5,1525.993652,420848
2017-02-27,1615.5,1634.449951,1609.430054,1629.550049,1541.17334,261074
2017-02-28,1627.550049,1629.5,1606.150024,1614.699951,1527.128662,191908
2017-03-01,1616,1629.969971,1587.5,1590.5,1504.241211,203810
2017-03-02,1600,1608.75,1551.349976,1557.069946,1472.624146,381920
2017-03-03,1561.5,1572.849976,1533.219971,1548.380005,1464.40564,466084
2017-03-06,1556,1558.219971,1529.699951,1543,1459.317383,319000
2017-03-07,1552.5,1552.5,1527.599976,1529.569946,1446.615723,367252
2017-03-08,1532.5,1554,1522.650024,1542.699951,1459.033447,526952
2017-03-09,1543,1549.949951,1531.5,1539.300049,1455.817993,224428
2017-03-10,1542.550049,1565.5,1538.5,1561.25,1476.577515,274980
2017-03-14,1576.900024,1595.280029,1568.219971,1588.380005,1502.236084,267266
2017-03-15,1590.030029,1600,1567.75,1595.119995,1508.610596,224208
2017-03-16,1598.5,1619.099976,1598.180054,1612.530029,1525.076294,225374
2017-03-17,1612.5,1627.449951,1607.5,1623.780029,1535.716309,176806
2017-03-20,1626.199951,1632.180054,1620,1625.880005,1537.702515,110944
2017-03-21,1620,1660.5,1620,1647.180054,1557.847168,792904
2017-03-22,1631,1672.880005,1631,1662.880005,1572.695801,440156
2017-03-23,1663.5,1677.180054,1639.949951,1647.880005,1558.509277,188328
2017-03-24,1649.569946,1660.5,1641.530029,1649.069946,1559.634644,141284
2017-03-27,1650,1665,1646.069946,1652.050049,1562.453003,154350
2017-03-28,1654.849976,1683.430054,1652.199951,1669.780029,1579.221558,201092
2017-03-29,1671.650024,1707.75,1663.449951,1695.699951,1603.73584,304570
2017-03-30,1691,1711.25,1690.300049,1697.569946,1605.504272,1958514
2017-03-31,1690,1716.469971,1665.530029,1687,1595.507568,396946
2017-04-03,1688.5,1711.050049,1636.400024,1695.849976,1603.877563,188616
2017-04-05,1698.5,1700.780029,1675,1687.949951,1596.406128,391352
2017-04-06,1687.949951,1697.219971,1673.719971,1678.569946,1587.534912,226512
2017-04-07,1675,1688.650024,1670,1678.719971,1587.676636,103408
2017-04-10,1677.5,1712.5,1675,1708.430054,1615.775391,136538
2017-04-11,1709.849976,1726.880005,1691.099976,1701.400024,1609.126709,187738
2017-04-12,1690,1730.050049,1688.900024,1724.5,1630.973877,334880
2017-04-13,1725,1726.300049,1695.5,1701.900024,1609.599609,121998
2017-04-17,1701.719971,1702.900024,1686.280029,1692.650024,1600.851318,91102
2017-04-18,1685.319946,1708.030029,1676.900024,1684.25,1592.90686,226604
2017-04-19,1682.530029,1723.719971,1669.599976,1715.619995,1622.575562,185988
2017-04-20,1718.449951,1720,1684.099976,1689.680054,1598.04248,134522
2017-04-21,1691.050049,1703.819946,1684,1688.280029,1596.718262,167550
2017-04-24,1680,1697.900024,1680,1694.069946,1602.194092,80630
2017-04-25,1699,1744.5,1693.680054,1738.719971,1644.422607,274916
2017-04-26,1745,1799,1730,1776.699951,1680.342773,625874
2017-04-27,1775,1804.5,1723.400024,1777.530029,1681.12793,352266
2017-04-28,1777.530029,1819.5,1774.119995,1812.280029,1713.993164,329716
2017-05-02,1805,1822.199951,1777.819946,1786.969971,1690.055908,187462
2017-05-03,1790.069946,1815,1756.650024,1790.25,1693.157959,214202
2017-05-04,1787.469971,1810,1782.680054,1796.050049,1698.643433,239362
2017-05-05,1796.050049,1799.800049,1758.219971,1764.680054,1668.974854,96248
2017-05-08,1770.969971,1781.969971,1757.030029,1771.469971,1675.396484,72912
2017-05-09,1767,1801.969971,1759.530029,1796.469971,1699.040649,188862
2017-05-10,1793.5,1860.900024,1793.5,1855.650024,1755.01123,669364
2017-05-11,1845,1872,1842.599976,1854.180054,1753.62085,326904
2017-05-12,1852.5,1867.5,1830.900024,1852.119995,1751.672485,124618
2017-05-15,1852,1899.75,1840.030029,1870.780029,1769.320679,236786
2017-05-16,1870.780029,1887,1853.5,1876.430054,1774.664307,219248
2017-05-17,1876,1876.849976,1830,1834.800049,1735.291992,135124
2017-05-18,1842.800049,1842.800049,1773.050049,1777.719971,1681.307495,142012
2017-05-19,1799.930054,1835,1781.5,1791.349976,1694.198242,287472
2017-05-22,1810.949951,1848.5,1801.599976,1816.719971,1718.192383,212636
2017-05-23,1827.5,1841.949951,1790.030029,1797.099976,1699.636475,265432
2017-05-24,1802.5,1807.930054,1735.949951,1766.650024,1670.837891,199372
2017-05-25,1785,1785,1725.599976,1758.900024,1663.508301,338880
2017-05-26,1757,1772.5,1701.099976,1707.930054,1615.302612,886100
2017-05-29,1704.199951,1730,1685.75,1709.199951,1616.503662,392340
2017-05-30,1719.849976,1725,1689.150024,1712.719971,1619.832764,493310
2017-05-31,1708.5,1774,1708.5,1766.319946,1670.525879,419000
2017-06-01,1792.5,1805.5,1770,1802.949951,1705.169189,405616
2017-06-02,1814.949951,1832.5,1780,1795.800049,1698.407104,299542
2017-06-05,1795.800049,1857,1795.800049,1821.650024,1722.854858,502604
2017-06-06,1826.849976,1836,1797.930054,1813.680054,1715.317383,272076
2017-06-07,1818.800049,1837.5,1800.099976,1821.800049,1722.996948,259416
2017-06-08,1821.800049,1829.5,1810.319946,1819.650024,1720.963379,90782
2017-06-09,1824,1849.5,1820.619995,1836.5,1736.89978,290830
2017-06-12,1832.5,1853.199951,1807,1813.319946,1714.976685,162416
2017-06-13,1824.380005,1824.380005,1802.5,1813.050049,1714.721436,106036
2017-06-14,1823,1823,1790.25,1806.780029,1708.791504,100490
2017-06-15,1810,1815,1777.119995,1782.400024,1685.733643,175760
2017-06-16,1782.400024,1789,1761.5,1784.469971,1687.691528,279670
2017-06-19,1785,1811.780029,1785,1796.119995,1698.709595,117850
2017-06-20,1789.430054,1809.349976,1784.5,1791.900024,1694.718628,181608
2017-06-21,1790,1845,1780,1835.150024,1735.622925,178280
2017-06-22,1850,1850,1816.25,1820.880005,1722.126831,301570
2017-06-23,1820.880005,1833.800049,1803.25,1824.75,1725.786865,203426
2017-06-27,1839.300049,1839.300049,1806.719971,1823.780029,1724.869507,167390
2017-06-28,1822.5,1837.800049,1795.030029,1818.069946,1719.469238,257156
2017-06-29,1819.219971,1848.5,1800.5,1818.599976,1719.970459,181420
2017-06-30,1811.099976,1855.930054,1809.699951,1845.030029,1744.967041,479702
2017-07-03,1863,1873.300049,1839.5,1851.880005,1751.445679,148906
2017-07-04,1855.050049,1883.949951,1855.050049,1874.030029,1772.394287,245562
2017-07-05,1879.5,1884.5,1857.5,1866.719971,1765.480713,226042
2017-07-06,1870,1875,1860.719971,1865.699951,1764.515991,246406
2017-07-07,1860.050049,1860.969971,1838.449951,1846.180054,1746.054688,239420
2017-07-10,1874.400024,1874.400024,1849,1857.969971,1757.205322,34224
2017-07-11,1845.300049,1867.569946,1843.530029,1848.530029,1748.277344,164310
2017-07-12,1848.5,1862.349976,1846,1851.069946,1750.679199,360402
2017-07-13,1862,1881.949951,1852,1863.800049,1762.719116,127802
2017-07-14,1867.349976,1867.349976,1852.569946,1859.599976,1758.746948,77932
2017-07-17,1859.969971,1866.5,1837.699951,1848.849976,1748.579834,108708
2017-07-18,1850,1879,1828.030029,1871.469971,1769.973145,131062
2017-07-19,1877.349976,1919.5,1877.349976,1903.099976,1799.887695,525198
2017-07-20,1902.5,1917.5,1882.5,1895.550049,1792.74707,415898
2017-07-21,1909.5,1922.5,1895.099976,1917.030029,1813.062256,240816
2017-07-24,1917.550049,1934,1907.569946,1914.719971,1810.877319,203984
2017-07-25,1925,1926.650024,1910.530029,1925.25,1820.836304,195416
2017-07-26,1931,1931,1920.150024,1925.300049,1820.883789,156286
2017-07-27,1926,1959.199951,1920.5,1937.949951,1832.847656,280736
2017-07-28,1937,1964.180054,1917.599976,1953.319946,1857.929688,238964
2017-07-31,1959.800049,1978.300049,1939.5,1960.800049,1865.044678,255936
2017-08-01,1959.900024,1979,1942.780029,1953.75,1858.338989,228940
2017-08-02,1955,1964.5,1920.319946,1932.050049,1837.698608,321538
2017-08-03,1926.199951,1945,1917.030029,1936.969971,1842.378296,149358
2017-08-04,1915,1968.75,1915,1958.699951,1863.046875,193840
2017-08-07,1959.400024,2105.929932,1950.030029,2053.899902,1953.5979,1782682
2017-08-08,2058,2070.570068,1990,2036.180054,1936.74353,750352
2017-08-09,2034.5,2037.449951,1996.449951,2029.449951,1930.342041,348022
2017-08-10,2014,2116.97998,2014,2059.600098,1959.019897,653174
2017-08-11,2040.380005,2078.5,2025.5,2050.97998,1950.820557,297426
2017-08-14,2061.679932,2103.120117,2050.75,2080,1978.423462,198656
2017-08-16,2087.5,2155.97998,2085.52002,2149.97998,2044.98584,589396
2017-08-17,2169.5,2169.929932,2117.5,2125.25,2021.463623,341412
2017-08-18,2105.52002,2141.97998,2105.52002,2125.72998,2021.920288,160612
2017-08-21,2118.100098,2138.699951,2106.02002,2114.899902,2011.619019,192688
2017-08-22,2122.5,2129.47998,2090.320068,2099.429932,1996.904663,212366
2017-08-23,2112.850098,2133.850098,2078,2123.570068,2019.865723,237424
2017-08-24,2117.5,2137.199951,2096.679932,2107.050049,2004.15271,246838
2017-08-28,2125,2129.429932,2087.97998,2094.149902,1991.882568,300058
2017-08-29,2090.5,2109.620117,2071.100098,2086.300049,1984.415771,330262
2017-08-30,2090,2131.25,2090,2120.679932,2017.116943,202468
2017-08-31,2133.850098,2136,2106.120117,2115.47998,2012.170776,269094
2017-09-01,2110,2130.149902,2100.75,2121.97998,2018.353271,192344
2017-09-04,2122.5,2129.5,2075.5,2109.820068,2006.787231,229534
2017-09-05,2121,2135.929932,2110,2130.300049,2026.267334,274206
2017-09-06,2115,2128.5,2104.5,2123.929932,2020.208008,231278
2017-09-07,2125.5,2147.5,2122,2130.550049,2026.504883,229848
2017-09-08,2140.5,2175,2134.679932,2144.120117,2039.412354,278692
2017-09-11,2145,2165,2145,2148.649902,2043.720947,142188
2017-09-12,2165,2169.25,2151.449951,2158.600098,2053.185303,226842
2017-09-13,2162.5,2180,2140,2164.97998,2059.253418,185576
2017-09-14,2174.5,2174.5,2156.72998,2170.320068,2064.332764,189126
